 0.058953	 -0.399391	 -0.219456	 8.131158	 1.936014	 0.190965	 0.001000
 0.067084	 -0.397455	 -0.219265	 8.107171	 2.098522	 0.280259	 0.001000
 0.075191	 -0.395356	 -0.218984	 8.079758	 2.260935	 0.369858	 0.001000
 0.083271	 -0.393095	 -0.218615	 8.048893	 2.423223	 0.459748	 0.001000
 0.091320	 -0.390672	 -0.218155	 8.014549	 2.585351	 0.549913	 0.001000
 0.099334	 -0.388087	 -0.217605	 7.976696	 2.747286	 0.640339	 0.001000
 0.107311	 -0.385339	 -0.216965	 7.935306	 2.908991	 0.731009	 0.001000
 0.115246	 -0.382430	 -0.216234	 7.890348	 3.070430	 0.821907	 0.001000
 0.123137	 -0.379360	 -0.215412	 7.841790	 3.231565	 0.913016	 0.001000
 0.130979	 -0.376128	 -0.214499	 7.789599	 3.392356	 1.004318	 0.001000
 0.138768	 -0.372736	 -0.213494	 7.733741	 3.552761	 1.095793	 0.001000
 0.146502	 -0.369183	 -0.212398	 7.674183	 3.712737	 1.187424	 0.001000
 0.154176	 -0.365471	 -0.211211	 7.610888	 3.872240	 1.279189	 0.001000
 0.161787	 -0.361598	 -0.209932	 7.543820	 4.031222	 1.371067	 0.001000
 0.169331	 -0.357567	 -0.208561	 7.472942	 4.189636	 1.463037	 0.001000
 0.176804	 -0.353377	 -0.207098	 7.398216	 4.347430	 1.555075	 0.001000
 0.184202	 -0.349030	 -0.205543	 7.319604	 4.504553	 1.647157	 0.001000
 0.191522	 -0.344526	 -0.203896	 7.237066	 4.660948	 1.739258	 0.001000
 0.198759	 -0.339865	 -0.202156	 7.150562	 4.816560	 1.831351	 0.001000
 0.205909	 -0.335048	 -0.200325	 7.060051	 4.971327	 1.923409	 0.001000
 0.212969	 -0.330077	 -0.198402	 6.965492	 5.125189	 2.015403	 0.001000
 0.219935	 -0.324951	 -0.196386	 6.866845	 5.278080	 2.107302	 0.001000
 0.226802	 -0.319673	 -0.194279	 6.764068	 5.429933	 2.199075	 0.001000
 0.233566	 -0.314243	 -0.192080	 6.657118	 5.580677	 2.290689	 0.001000
 0.240223	 -0.308663	 -0.189789	 6.545954	 5.730240	 2.382108	 0.001000
 0.246769	 -0.302933	 -0.187407	 6.430533	 5.878544	 2.473297	 0.001000
 0.253199	 -0.297054	 -0.184934	 6.310815	 6.025510	 2.564216	 0.001000
 0.259510	 -0.291028	 -0.182369	 6.186757	 6.171055	 2.654826	 0.001000
 0.265697	 -0.284857	 -0.179715	 6.058319	 6.315093	 2.745086	 0.001000
 0.271755	 -0.278542	 -0.176970	 5.925459	 6.457533	 2.834951	 0.001000
 0.277681	 -0.272085	 -0.174135	 5.788139	 6.598283	 2.924375	 0.001000
 0.283469	 -0.265487	 -0.171210	 5.646320	 6.737244	 3.013310	 0.001000
 0.289115	 -0.258749	 -0.168197	 5.499963	 6.874316	 3.101707	 0.001000
 0.294615	 -0.251875	 -0.165095	 5.349034	 7.009394	 3.189512	 0.001000
 0.299964	 -0.244866	 -0.161906	 5.193497	 7.142367	 3.276672	 0.001000
 0.305158	 -0.237723	 -0.158629	 5.033319	 7.273122	 3.363127	 0.001000
 0.310191	 -0.230450	 -0.155266	 4.868471	 7.401542	 3.448820	 0.001000
 0.315059	 -0.223049	 -0.151817	 4.698924	 7.527504	 3.533687	 0.001000
 0.319758	 -0.215521	 -0.148283	 4.524652	 7.650881	 3.617663	 0.001000
 0.324283	 -0.207870	 -0.144666	 4.345634	 7.771541	 3.700680	 0.001000
 0.328629	 -0.200099	 -0.140965	 4.161850	 7.889350	 3.782668	 0.001000
 0.332790	 -0.192209	 -0.137182	 3.973285	 8.004165	 3.863552	 0.001000
 0.336764	 -0.184205	 -0.133319	 3.779928	 8.115842	 3.943258	 0.001000
 0.340544	 -0.176089	 -0.129376	 3.581774	 8.224230	 4.021704	 0.001000
 0.344125	 -0.167865	 -0.125354	 3.378819	 8.329174	 4.098808	 0.001000
 0.347504	 -0.159536	 -0.121255	 3.171070	 8.430515	 4.174484	 0.001000
 0.350675	 -0.151105	 -0.117081	 2.958535	 8.528087	 4.248644	 0.001000
 0.353634	 -0.142577	 -0.112832	 2.741231	 8.621723	 4.321196	 0.001000
 0.356375	 -0.133956	 -0.108511	 2.519182	 8.711248	 4.392044	 0.001000
 0.358894	 -0.125244	 -0.104119	 2.292418	 8.796485	 4.461090	 0.001000
 0.361187	 -0.116448	 -0.099658	 2.060980	 8.877251	 4.528232	 0.001000
 0.363248	 -0.107571	 -0.095129	 1.824914	 8.953359	 4.593367	 0.001000
 0.365072	 -0.098617	 -0.090536	 1.584279	 9.024620	 4.656386	 0.001000
 0.366657	 -0.089593	 -0.085880	 1.339141	 9.090839	 4.717179	 0.001000
 0.367996	 -0.080502	 -0.081162	 1.089577	 9.151820	 4.775632	 0.001000
 0.369085	 -0.071350	 -0.076387	 0.835678	 9.207362	 4.831630	 0.001000
 0.369921	 -0.062143	 -0.071555	 0.577543	 9.257264	 4.885055	 0.001000
 0.370499	 -0.052885	 -0.066670	 0.315286	 9.301320	 4.935784	 0.001000
 0.370814	 -0.043584	 -0.061734	 0.049032	 9.339325	 4.983695	 0.001000
 0.370863	 -0.034245	 -0.056751	 -0.221077	 9.371073	 5.028664	 0.001000
 0.370642	 -0.024874	 -0.051722	 -0.494887	 9.396356	 5.070563	 0.001000
 0.370147	 -0.015477	 -0.046651	 -0.772229	 9.414968	 5.109265	 0.001000
 0.369375	 -0.006062	 -0.041542	 -1.052917	 9.426704	 5.144642	 0.001000
 0.368322	 0.003364	 -0.036397	 -1.336750	 9.431363	 5.176564	 0.001000
 0.366985	 0.012796	 -0.031221	 -1.623511	 9.428743	 5.204901	 0.001000
 0.365362	 0.022225	 -0.026016	 -1.912965	 9.418651	 5.229526	 0.001000
 0.363449	 0.031643	 -0.020786	 -2.204859	 9.400895	 5.250311	 0.001000
 0.361244	 0.041044	 -0.015536	 -2.498924	 9.375293	 5.267129	 0.001000
 0.358745	 0.050419	 -0.010269	 -2.794871	 9.341668	 5.279857	 0.001000
 0.355950	 0.059761	 -0.004989	 -3.092396	 9.299852	 5.288374	 0.001000
 0.352858	 0.069061	 0.000299	 -3.391174	 9.249690	 5.292561	 0.001000
 0.349466	 0.078311	 0.005592	 -3.690864	 9.191035	 5.292307	 0.001000
 0.345776	 0.087502	 0.010884	 -3.991106	 9.123755	 5.287503	 0.001000
 0.341785	 0.096625	 0.016172	 -4.291526	 9.047731	 5.278047	 0.001000
 0.337493	 0.105673	 0.021450	 -4.591730	 8.962860	 5.263843	 0.001000
 0.332901	 0.114636	 0.026713	 -4.891309	 8.869059	 5.244803	 0.001000
 0.328010	 0.123505	 0.031958	 -5.189840	 8.766258	 5.220847	 0.001000
 0.322820	 0.132271	 0.037179	 -5.486884	 8.654412	 5.191906	 0.001000
 0.317333	 0.140926	 0.042371	 -5.781993	 8.533495	 5.157918	 0.001000
 0.311551	 0.149459	 0.047529	 -6.074704	 8.403504	 5.118835	 0.001000
 0.305477	 0.157863	 0.052648	 -6.364546	 8.264460	 5.074618	 0.001000
 0.299112	 0.166127	 0.057722	 -6.651039	 8.116407	 5.025242	 0.001000
 0.292461	 0.174244	 0.062748	 -6.933699	 7.959417	 4.970694	 0.001000
 0.285527	 0.182203	 0.067718	 -7.212036	 7.793588	 4.910977	 0.001000
 0.278315	 0.189997	 0.072629	 -7.485559	 7.619045	 4.846106	 0.001000
 0.270830	 0.197616	 0.077475	 -7.753779	 7.435941	 4.776111	 0.001000
