 -5.384800	 -0.842552	 -0.230045	 0.403055	 -2.380505	 -1.030170	 0.001000
 -5.384397	 -0.844932	 -0.231075	 0.404365	 -2.380300	 -1.030114	 0.001000
 -5.383993	 -0.847313	 -0.232106	 0.405674	 -2.380094	 -1.030058	 0.001000
 -5.383587	 -0.849693	 -0.233136	 0.406984	 -2.379888	 -1.030002	 0.001000
 -5.383180	 -0.852072	 -0.234166	 0.408293	 -2.379682	 -1.029945	 0.001000
 -5.382772	 -0.854452	 -0.235196	 0.409602	 -2.379475	 -1.029888	 0.001000
 -5.382362	 -0.856832	 -0.236225	 0.410911	 -2.379267	 -1.029831	 0.001000
 -5.381951	 -0.859211	 -0.237255	 0.412220	 -2.379058	 -1.029774	 0.001000
 -5.381539	 -0.861590	 -0.238285	 0.413528	 -2.378849	 -1.029716	 0.001000
 -5.381126	 -0.863969	 -0.239315	 0.414837	 -2.378640	 -1.029658	 0.001000
 -5.380711	 -0.866347	 -0.240344	 0.416145	 -2.378430	 -1.029600	 0.001000
 -5.380295	 -0.868726	 -0.241374	 0.417454	 -2.378219	 -1.029541	 0.001000
 -5.379877	 -0.871104	 -0.242404	 0.418762	 -2.378008	 -1.029483	 0.001000
 -5.379458	 -0.873482	 -0.243433	 0.420070	 -2.377796	 -1.029424	 0.001000
 -5.379038	 -0.875860	 -0.244462	 0.421378	 -2.377584	 -1.029364	 0.001000
 -5.378617	 -0.878238	 -0.245492	 0.422686	 -2.377371	 -1.029305	 0.001000
 -5.378194	 -0.880615	 -0.246521	 0.423994	 -2.377157	 -1.029245	 0.001000
 -5.377770	 -0.882992	 -0.247550	 0.425302	 -2.376943	 -1.029185	 0.001000
 -5.377345	 -0.885369	 -0.248580	 0.426610	 -2.376728	 -1.029125	 0.001000
 -5.376918	 -0.887746	 -0.249609	 0.427917	 -2.376513	 -1.029065	 0.001000
 -5.376490	 -0.890122	 -0.250638	 0.429224	 -2.376297	 -1.029004	 0.001000
 -5.376061	 -0.892499	 -0.251667	 0.430532	 -2.376081	 -1.028943	 0.001000
 -5.375631	 -0.894875	 -0.252696	 0.431839	 -2.375864	 -1.028882	 0.001000
 -5.375199	 -0.897250	 -0.253725	 0.433146	 -2.375646	 -1.028820	 0.001000
 -5.374766	 -0.899626	 -0.254753	 0.434453	 -2.375428	 -1.028759	 0.001000
 -5.374331	 -0.902002	 -0.255782	 0.435760	 -2.375209	 -1.028697	 0.001000
 -5.373896	 -0.904377	 -0.256811	 0.437066	 -2.374990	 -1.028635	 0.001000
 -5.373458	 -0.906752	 -0.257839	 0.438373	 -2.374770	 -1.028572	 0.001000
 -5.373020	 -0.909127	 -0.258868	 0.439680	 -2.374550	 -1.028509	 0.001000
 -5.372580	 -0.911501	 -0.259897	 0.440986	 -2.374329	 -1.028447	 0.001000
 -5.372139	 -0.913875	 -0.260925	 0.442292	 -2.374107	 -1.028383	 0.001000
 -5.371697	 -0.916249	 -0.261953	 0.443598	 -2.373885	 -1.028320	 0.001000
 -5.371254	 -0.918623	 -0.262982	 0.444904	 -2.373662	 -1.028256	 0.001000
 -5.370809	 -0.920997	 -0.264010	 0.446210	 -2.373439	 -1.028192	 0.001000
 -5.370362	 -0.923370	 -0.265038	 0.447516	 -2.373215	 -1.028128	 0.001000
 -5.369915	 -0.925744	 -0.266066	 0.448822	 -2.372990	 -1.028064	 0.001000
 -5.369466	 -0.928117	 -0.267094	 0.450127	 -2.372765	 -1.027999	 0.001000
 -5.369016	 -0.930489	 -0.268122	 0.451433	 -2.372540	 -1.027934	 0.001000
 -5.368565	 -0.932862	 -0.269150	 0.452738	 -2.372313	 -1.027869	 0.001000
 -5.368112	 -0.935234	 -0.270178	 0.454043	 -2.372087	 -1.027803	 0.001000
 -5.367658	 -0.937606	 -0.271206	 0.455348	 -2.371859	 -1.027738	 0.001000
 -5.367202	 -0.939978	 -0.272234	 0.456653	 -2.371631	 -1.027672	 0.001000
 -5.366746	 -0.942350	 -0.273261	 0.457958	 -2.371403	 -1.027606	 0.001000
 -5.366288	 -0.944721	 -0.274289	 0.459263	 -2.371174	 -1.027539	 0.001000
 -5.365829	 -0.947092	 -0.275316	 0.460567	 -2.370944	 -1.027472	 0.001000
 -5.365368	 -0.949463	 -0.276344	 0.461872	 -2.370714	 -1.027406	 0.001000
 -5.364906	 -0.951834	 -0.277371	 0.463176	 -2.370483	 -1.027338	 0.001000
 -5.364443	 -0.954205	 -0.278399	 0.464481	 -2.370251	 -1.027271	 0.001000
 -5.363978	 -0.956575	 -0.279426	 0.465785	 -2.370019	 -1.027203	 0.001000
 -5.363513	 -0.958945	 -0.280453	 0.467089	 -2.369787	 -1.027135	 0.001000
